2021-06-09 14:19:59|11299|41.6818,0.8714|19.5819|
2021-06-09 14:20:09|11302|41.6818,0.8716|19.1578|
2021-06-09 14:20:19|11306|41.6817,0.8718|15.7433|
2021-06-09 14:20:29|11311|41.6816,0.8719|15.8955|
2021-06-09 14:20:39|11315|41.6815,0.8721|18.7296|
2021-06-09 14:20:49|12384|41.6542,0.9117|18.9399|
2021-06-09 14:21:00|12388|41.6541,0.9119|19.4307|
2021-06-09 14:21:10|12392|41.654,0.9121|19.2118|
2021-06-09 14:21:20|12396|41.6539,0.9122|17.955|
2021-06-09 14:21:30|12399|41.6538,0.9124|17.8522|
2021-06-09 14:21:40|12403|41.6537,0.9126|19.2493|
2021-06-09 14:21:50|12407|41.6536,0.9128|20.1216|
2021-06-09 14:22:00|12412|41.6535,0.913|20.6885|
2021-06-09 14:22:10|12416|41.6534,0.9132|21.9103|
2021-06-09 14:22:21|12420|41.6533,0.9134|22.5019|
2021-06-09 14:22:31|12424|41.6531,0.9136|21.6985|
2021-06-09 14:22:41|12428|41.653,0.9138|20.2408|
2021-06-09 14:22:51|12433|41.6529,0.914|19.4061|
2021-06-09 14:23:01|12437|41.6528,0.9141|19.0185|
2021-06-09 14:23:11|12442|41.6526,0.9143|18.1766|
2021-06-09 14:23:21|12446|41.6526,0.9144|16.927|
2021-06-09 14:23:32|12451|41.6525,0.9146|16.3416|
2021-06-09 14:23:42|12456|41.6524,0.9147|16.7708|
2021-06-09 14:23:52|12461|41.6523,0.9149|17.5171|
2021-06-09 14:24:02|12465|41.6522,0.9151|17.9083|
2021-06-09 14:24:12|12469|41.6521,0.9152|17.5423|
2021-06-09 14:24:22|12474|41.652,0.9154|18.0614|
2021-06-09 14:24:32|12479|41.6519,0.9156|19.661|
2021-06-09 14:24:43|12484|41.6517,0.9158|20.5117|
2021-06-09 14:24:53|12488|41.6516,0.9159|19.2647|
2021-06-09 14:25:03|12492|41.6515,0.9161|17.438|
2021-06-09 14:25:13|12497|41.6514,0.9163|16.3267|
2021-06-09 14:25:33|13577|41.6245,0.9524|16.521|
2021-06-09 14:25:44|13580|41.6244,0.9526|16.3123|
2021-06-09 14:25:54|13584|41.6243,0.9527|15.8014|
2021-06-09 14:26:04|13589|41.6242,0.9529|15.8435|
2021-06-09 14:26:14|13593|41.6242,0.953|16.1052|
2021-06-09 14:26:24|13596|41.6241,0.9532|16.2768|
2021-06-09 14:26:34|13600|41.624,0.9534|16.098|
2021-06-09 14:26:44|13604|41.6239,0.9535|16.4922|
2021-06-09 14:26:55|13609|41.6238,0.9537|17.1008|
2021-06-09 14:27:05|13613|41.6237,0.9538|17.8625|
2021-06-09 14:27:15|13617|41.6236,0.954|17.8003|
2021-06-09 14:27:25|13620|41.6235,0.9541|17.5253|
2021-06-09 14:27:35|13624|41.6234,0.9543|17.4878|
2021-06-09 14:27:45|13628|41.6233,0.9545|16.6695|
2021-06-09 14:27:55|13632|41.6232,0.9546|15.1507|
2021-06-09 14:28:06|13635|41.6231,0.9548|14.8006|
2021-06-09 14:28:16|13639|41.6231,0.9549|15.7341|
2021-06-09 14:28:26|13643|41.623,0.9551|16.6151|
2021-06-09 14:28:36|13647|41.6229,0.9552|17.054|
2021-06-09 14:28:46|13650|41.6227,0.9553|17.2|
2021-06-09 14:28:56|13653|41.6226,0.9555|17.0725|
2021-06-09 14:29:06|13656|41.6225,0.9556|16.6351|
2021-06-09 14:29:17|13661|41.6224,0.9558|15.8374|
2021-06-09 14:29:27|13664|41.6224,0.9559|15.6415|
2021-06-09 14:29:37|13668|41.6223,0.9561|16.6017|
2021-06-09 14:29:47|13672|41.6222,0.9563|17.7787|
2021-06-09 14:29:57|14702|41.5992,1.005|19.8039|
2021-06-09 14:30:07|14706|41.5991,1.0052|18.1339|
2021-06-09 14:30:17|14710|41.5991,1.0054|17.4128|
2021-06-09 14:30:28|14713|41.599,1.0055|18.6479|
2021-06-09 14:30:38|14717|41.5989,1.0058|20.4207|
2021-06-09 14:30:48|14721|41.5988,1.006|21.7658|
2021-06-09 14:30:58|14725|41.5987,1.0062|22.6659|
2021-06-09 14:31:08|14728|41.5986,1.0065|22.6376|
2021-06-09 14:31:18|14732|41.5985,1.0067|21.1809|
2021-06-09 14:31:28|14736|41.5985,1.0069|18.8895|
2021-06-09 14:31:38|14740|41.5984,1.0071|17.4061|
2021-06-09 14:31:49|14744|41.5983,1.0073|18.3226|
2021-06-09 14:31:59|14748|41.5982,1.0075|20.0876|
2021-06-09 14:32:09|14752|41.5981,1.0077|20.6381|
2021-06-09 14:32:19|14756|41.5981,1.0079|19.9242|
2021-06-09 14:32:29|14759|41.598,1.0081|18.9414|
2021-06-09 14:32:39|14762|41.5979,1.0083|18.8509|
2021-06-09 14:32:49|14767|41.5978,1.0085|19.2133|
2021-06-09 14:33:00|14771|41.5978,1.0087|19.9417|
2021-06-09 14:33:10|14775|41.5977,1.0089|20.3529|
2021-06-09 14:33:20|14778|41.5976,1.0091|19.9|
2021-06-09 14:33:30|14783|41.5975,1.0093|18.9286|
2021-06-09 14:33:40|14787|41.5974,1.0095|18.0378|
2021-06-09 14:33:50|14791|41.5973,1.0097|18.2948|
2021-06-09 14:34:00|14794|41.5973,1.0099|19.2904|
2021-06-09 14:34:11|14798|41.5972,1.0102|20.1092|
2021-06-09 14:34:21|14802|41.5971,1.0104|21.0375|
2021-06-09 14:34:41|15818|41.5797,1.0623|15.9186|
2021-06-09 14:34:51|15823|41.5797,1.0625|18.2979|
2021-06-09 14:35:01|15827|41.5796,1.0627|20.6479|
2021-06-09 14:35:12|15832|41.5795,1.063|21.899|
2021-06-09 14:35:22|15836|41.5794,1.0632|21.4898|
2021-06-09 14:35:32|15841|41.5793,1.0634|20.5574|
2021-06-09 14:35:42|15845|41.5792,1.0636|20.266|
2021-06-09 14:35:52|15849|41.5791,1.0638|20.1951|
2021-06-09 14:36:02|15853|41.5791,1.064|19.0894|
2021-06-09 14:36:12|15858|41.579,1.0642|17.6086|
2021-06-09 14:36:22|15862|41.5789,1.0644|17.328|
2021-06-09 14:36:33|15866|41.5789,1.0646|18.5539|
2021-06-09 14:36:43|15870|41.5788,1.0648|19.5829|
2021-06-09 14:36:53|15874|41.5787,1.065|19.9278|
2021-06-09 14:37:03|15879|41.5786,1.0653|20.303|
2021-06-09 14:37:13|15882|41.5785,1.0655|20.4294|
2021-06-09 14:37:23|15886|41.5784,1.0657|19.6713|
2021-06-09 14:37:33|15890|41.5783,1.0659|18.5323|
2021-06-09 14:37:44|15894|41.5783,1.066|17.4184|
2021-06-09 14:37:54|15899|41.5782,1.0662|17.1116|
2021-06-09 14:38:04|15903|41.5781,1.0664|17.8965|
2021-06-09 14:38:14|15907|41.5781,1.0666|19.0046|
2021-06-09 14:38:24|15912|41.578,1.0668|19.512|
2021-06-09 14:38:34|15916|41.5779,1.067|20.2115|
2021-06-09 14:38:44|15921|41.5778,1.0672|21.166|
2021-06-09 14:38:55|15924|41.5777,1.0674|20.9116|
2021-06-09 14:39:05|17008|41.562,1.1025|10.5833|
2021-06-09 14:39:15|17012|41.5619,1.1026|11.7444|
2021-06-09 14:39:25|17016|41.5619,1.1027|11.9305|
2021-06-09 14:39:35|17021|41.5618,1.1028|10.8315|
2021-06-09 14:39:45|17027|41.5618,1.103|9.5876|
2021-06-09 14:39:55|17032|41.5618,1.1031|9.6478|
2021-06-09 14:40:06|17037|41.5618,1.1032|12.1222|
2021-06-09 14:40:16|17042|41.5618,1.1034|14.4943|
2021-06-09 14:40:26|17046|41.5618,1.1035|13.9201|
2021-06-09 14:40:36|17052|41.5618,1.1037|10.8043|
2021-06-09 14:40:46|17057|41.5617,1.1038|8.3756|
2021-06-09 14:40:56|17062|41.5617,1.1039|9.1877|
2021-06-09 14:41:06|17067|41.5617,1.104|10.9785|
2021-06-09 14:41:16|17071|41.5616,1.1041|11.089|
2021-06-09 14:41:27|17075|41.5616,1.1042|9.9742|
2021-06-09 14:41:37|17079|41.5616,1.1043|9.9911|
2021-06-09 14:41:47|17084|41.5615,1.1045|11.8528|
2021-06-09 14:41:57|17088|41.5615,1.1046|13.5645|
2021-06-09 14:42:07|17092|41.5614,1.1047|12.8582|
2021-06-09 14:42:17|17097|41.5614,1.1049|11.2659|
2021-06-09 14:42:27|17101|41.5614,1.105|11.4447|
2021-06-09 14:42:38|17106|41.5613,1.1051|12.8937|
2021-06-09 14:42:48|17110|41.5613,1.1053|14.2753|
2021-06-09 14:42:58|17114|41.5613,1.1055|13.7397|
2021-06-09 14:43:08|17117|41.5613,1.1056|12.1186|
2021-06-09 14:43:18|17121|41.5612,1.1058|12.1782|
2021-06-09 14:43:28|17126|41.5612,1.1059|12.8623|
2021-06-09 14:43:49|18231|41.545,1.1266|7.1544|
2021-06-09 14:43:59|18234|41.5449,1.1267|7.2567|
2021-06-09 14:44:09|18239|41.5449,1.1267|6.3222|
2021-06-09 14:44:19|18243|41.5448,1.1267|5.2721|
2021-06-09 14:44:29|18248|41.5448,1.1268|4.8753|
2021-06-09 14:44:39|18253|41.5448,1.1268|4.8496|
2021-06-09 14:44:49|18257|41.5447,1.1268|4.9385|
2021-06-09 14:45:00|18261|41.5447,1.1268|5.122|
2021-06-09 14:45:10|18265|41.5446,1.1268|5.3836|
2021-06-09 14:45:20|18270|41.5446,1.1268|5.8771|
2021-06-09 14:45:30|18274|41.5445,1.1269|6.6763|
2021-06-09 14:45:40|18278|41.5445,1.127|7.0063|
2021-06-09 14:45:50|18282|41.5445,1.127|6.7365|
2021-06-09 14:46:00|18287|41.5444,1.1271|6.2785|
2021-06-09 14:46:10|18291|41.5444,1.1271|6.2631|
2021-06-09 14:46:21|18296|41.5443,1.1271|6.5612|
2021-06-09 14:46:31|18299|41.5442,1.1271|6.864|
2021-06-09 14:46:41|18303|41.5442,1.1271|6.4831|
2021-06-09 14:46:51|18307|41.5441,1.1272|6.1264|
2021-06-09 14:47:01|18311|41.5441,1.1272|6.1875|
2021-06-09 14:47:11|18316|41.544,1.1272|6.9046|
2021-06-09 14:47:21|18319|41.544,1.1273|7.8416|
2021-06-09 14:47:32|18323|41.5439,1.1274|7.6679|
2021-06-09 14:47:42|18327|41.5439,1.1274|6.9781|
2021-06-09 14:47:52|18332|41.5438,1.1275|6.0739|
2021-06-09 14:48:02|18336|41.5341,1.1281|1.0686|
2021-06-09 14:48:12|19471|41.5341,1.1281|0.8748|
2021-06-09 14:48:23|19475|41.5341,1.1281|1.6823|
2021-06-09 14:48:33|19479|41.5341,1.1281|2.9421|
2021-06-09 14:48:43|19484|41.5341,1.1282|3.8684|
2021-06-09 14:48:53|19489|41.534,1.1282|4.5669|
2021-06-09 14:49:03|19494|41.534,1.1283|5.0567|
2021-06-09 14:49:13|19498|41.534,1.1283|4.7838|
2021-06-09 14:49:23|19502|41.534,1.1284|3.6057|
2021-06-09 14:49:34|19507|41.534,1.1284|1.7327|
2021-06-09 14:49:44|19512|41.534,1.1284|0.4127|
2021-06-09 14:49:54|19516|41.534,1.1284|1.6397|
2021-06-09 14:50:04|19520|41.534,1.1284|2.9118|
2021-06-09 14:50:14|19525|41.5339,1.1285|4.1387|
2021-06-09 14:50:24|19530|41.5339,1.1285|5.5769|
2021-06-09 14:50:34|19534|41.5339,1.1286|5.8771|
2021-06-09 14:50:45|19539|41.5339,1.1286|4.6589|
2021-06-09 14:50:55|19544|41.5339,1.1287|3.5291|
2021-06-09 14:51:05|19549|41.5338,1.1287|2.5875|
2021-06-09 14:51:15|19553|41.5338,1.1287|1.9023|
2021-06-09 14:51:25|19557|41.5338,1.1287|2.387|
2021-06-09 14:51:35|19561|41.5338,1.1287|3.7229|
2021-06-09 14:51:45|19566|41.5338,1.1287|4.4579|
2021-06-09 14:51:56|19571|41.5337,1.1288|5.2716|
2021-06-09 14:52:06|19575|41.5337,1.1289|5.9639|
