2021-06-09 10:08:20|-0.124|0.041|-0.978|330.2635|48.5295|1.3178|41.567|4.095|-52.684|30.31|
2021-06-09 10:08:21|-0.127|0.041|-0.975|340.7486|24.0642|6.9901|41.744|1.781|-52.169|30.33|
2021-06-09 10:08:22|-0.128|0.041|-0.977|331.1229|48.5295|7.4485|42.098|3.205|-52.513|30.32|
2021-06-09 10:08:23|-0.127|0.042|-0.972|329.8624|48.9306|6.1306|41.036|2.849|-53.542|30.32|
2021-06-09 10:08:24|-0.127|0.06|-0.977|317.1428|87.4334|3.9534|40.86|3.383|-52.341|30.31|
2021-06-09 10:08:25|-0.118|0.035|-0.974|328.9457|35.8672|4.8128|41.213|2.315|-53.714|30.28|
2021-06-09 10:08:26|-0.117|0.045|-0.974|332.0397|55.978|2.6356|39.798|2.315|-51.998|30.3|
2021-06-09 10:08:27|-0.118|0.038|-0.977|331.5813|53.7434|0.0|41.39|1.781|-54.915|30.32|
2021-06-09 10:08:28|-0.121|0.042|-0.975|340.7486|41.0811|2.1772|40.506|1.246|-53.027|30.32|
2021-06-09 10:08:29|-0.12|0.043|-0.97|332.0397|47.2117|8.3079|39.621|4.273|-54.572|30.29|
2021-06-09 10:08:30|-0.121|0.036|-0.997|339.4308|30.5959|13.5791|41.036|2.493|-53.199|30.31|
2021-06-09 10:08:31|-0.13|0.109|-0.974|42.3989|329.4041|286.1457|41.036|3.205|-53.885|30.31|
2021-06-09 10:08:32|-0.116|0.041|-0.975|329.4041|44.5761|7.4485|40.683|3.917|-52.169|30.32|
2021-06-09 10:08:33|-0.115|0.035|-0.978|331.5813|51.5662|4.3545|39.798|4.095|-53.371|30.34|
2021-06-09 10:08:34|-0.117|0.046|-0.974|321.5545|70.8176|3.495|38.206|2.849|-53.199|30.31|
2021-06-09 10:08:35|-0.118|0.042|-0.981|343.3842|29.7365|3.0367|40.86|4.451|-52.341|30.3|
2021-06-09 10:08:36|-0.092|0.044|-0.955|344.702|55.5196|356.505|40.152|3.027|-53.714|30.31|
2021-06-09 10:08:37|-0.111|0.037|-0.984|318.4606|55.0612|4.8128|40.86|3.739|-53.714|30.32|
2021-06-09 10:08:38|-0.113|0.044|-0.977|340.3475|36.7266|4.3545|40.329|3.205|-54.229|30.33|
2021-06-09 10:08:39|-0.115|0.041|-0.981|326.3674|52.0246|1.7762|41.036|3.917|-54.229|30.32|
2021-06-09 10:08:40|-0.114|0.044|-0.978|325.909|62.9681|4.3545|40.152|3.383|-52.684|30.32|
2021-06-09 10:08:41|-0.109|0.044|-0.979|341.207|49.8473|1.3178|39.798|3.027|-54.4|30.31|
2021-06-09 10:08:42|-0.111|0.043|-0.977|338.1703|36.2682|4.8128|40.329|3.561|-53.542|30.31|
2021-06-09 10:08:43|-0.112|0.038|-0.97|329.4041|57.6968|3.0367|40.152|3.027|-51.998|30.29|
2021-06-09 10:08:44|-0.113|0.034|-0.976|335.5347|43.7167|5.6723|38.56|3.205|-53.199|30.3|
2021-06-09 10:08:45|-0.114|0.038|-0.979|337.7119|48.9306|6.5317|40.506|4.095|-52.684|30.29|
2021-06-09 10:08:46|-0.111|0.033|-0.983|328.9457|48.0712|359.5416|40.329|4.273|-54.572|30.24|
2021-06-09 10:08:47|-0.112|0.043|-0.972|348.1971|33.6326|1.7762|41.036|3.205|-54.229|30.31|
2021-06-09 10:08:48|-0.108|0.03|-0.98|336.8525|46.3523|4.8128|39.975|3.205|-53.542|30.28|
2021-06-09 10:08:49|-0.112|0.037|-0.977|321.5545|66.0047|3.0367|40.86|2.315|-55.087|30.27|
2021-06-09 10:08:50|-0.115|0.041|-0.977|330.2635|60.7335|6.9901|39.444|2.671|-53.714|30.28|
2021-06-09 10:08:51|-0.113|0.038|-0.975|331.5813|37.586|6.9901|39.975|2.493|-52.856|30.29|
2021-06-09 10:08:52|-0.119|0.039|-0.976|309.2932|89.6106|4.3545|41.921|2.315|-53.027|30.3|
2021-06-09 10:08:53|-0.113|0.035|-0.982|326.3674|60.3325|6.1306|39.798|1.959|-54.057|30.29|
2021-06-09 10:08:54|-0.115|0.032|-0.976|326.7684|46.3523|6.9901|41.036|2.849|-53.885|30.29|
2021-06-09 10:08:55|-0.116|0.034|-0.974|340.3475|47.2117|5.6723|40.683|1.068|-53.885|30.28|
2021-06-09 10:08:56|-0.116|0.032|-0.975|337.2536|41.5394|1.7762|39.975|2.849|-52.856|30.32|
2021-06-09 10:08:57|-0.116|0.035|-0.977|328.0863|53.7434|4.8128|41.567|3.383|-54.744|30.26|
2021-06-09 10:08:58|-0.117|0.038|-0.974|324.1328|51.5662|3.495|40.683|2.493|-54.915|30.27|
2021-06-09 10:09:00|-0.118|0.037|-0.98|339.4308|46.3523|6.1306|41.39|2.493|-54.915|30.25|
2021-06-09 10:09:01|-0.117|0.038|-0.978|329.4041|58.1552|0.0|40.86|2.315|-54.744|30.27|
2021-06-09 10:09:02|-0.116|0.036|-0.974|332.0397|53.7434|1.7762|41.036|2.137|-52.513|30.25|
2021-06-09 10:09:03|-0.114|0.038|-0.979|332.0397|51.5662|4.8128|41.036|3.205|-55.602|30.26|
2021-06-09 10:09:04|-0.117|0.038|-0.977|329.8624|53.7434|5.2712|41.036|3.205|-54.229|30.24|
2021-06-09 10:09:05|-0.12|0.04|-0.979|332.4407|54.6602|6.9901|40.329|3.205|-53.542|30.22|
2021-06-09 10:09:06|-0.117|0.037|-0.974|333.3575|48.0712|6.9901|41.036|2.849|-53.542|30.2|
2021-06-09 10:09:07|-0.119|0.038|-0.976|337.7119|50.2484|4.8128|41.39|2.849|-53.885|30.2|
2021-06-09 10:09:08|-0.115|0.038|-0.978|331.5813|49.8473|5.2712|39.975|3.917|-55.602|30.19|
2021-06-09 10:09:09|-0.119|0.039|-0.977|334.618|41.0811|7.8495|41.036|4.629|-53.542|30.2|
2021-06-09 10:09:10|-0.12|0.039|-0.98|329.8624|45.8939|8.3079|40.86|3.383|-53.371|30.18|
2021-06-09 10:09:11|-0.119|0.041|-0.972|334.2169|40.68|7.4485|42.451|2.493|-54.572|30.2|
2021-06-09 10:09:12|-0.117|0.037|-0.977|328.0863|61.1919|6.5317|40.506|2.315|-54.744|30.18|
2021-06-09 10:09:13|-0.122|0.038|-0.978|326.7684|50.2484|6.5317|40.329|2.849|-53.885|30.2|
2021-06-09 10:09:14|-0.119|0.037|-0.98|330.7219|57.2385|3.9534|41.744|2.849|-52.856|30.18|
2021-06-09 10:09:15|-0.12|0.036|-0.981|334.618|43.7167|0.8594|41.213|4.095|-54.057|30.18|
2021-06-09 10:09:16|-0.12|0.038|-0.976|328.9457|36.7266|3.9534|40.506|2.671|-54.744|30.21|
2021-06-09 10:09:17|-0.118|0.033|-0.978|337.7119|54.2018|6.1306|41.213|2.315|-54.744|30.21|
2021-06-09 10:09:18|-0.119|0.037|-0.971|334.2169|43.7167|1.3178|40.506|4.807|-54.057|30.2|
2021-06-09 10:09:19|-0.118|0.041|-0.975|331.1229|45.0345|5.2712|41.567|2.315|-54.057|30.22|
2021-06-09 10:09:20|-0.121|0.038|-0.975|329.8624|47.6701|4.3545|41.744|2.849|-55.258|30.21|
2021-06-09 10:09:21|-0.12|0.036|-0.974|332.0397|51.1651|6.1306|41.567|4.095|-53.714|30.22|
2021-06-09 10:09:22|-0.122|0.041|-0.974|328.9457|59.473|1.7762|41.213|3.383|-54.744|30.22|
2021-06-09 10:09:23|-0.119|0.036|-0.98|334.2169|46.3523|6.5317|40.683|2.849|-54.915|30.22|
2021-06-09 10:09:24|-0.12|0.043|-0.976|332.8991|47.6701|7.4485|40.506|3.383|-53.714|30.2|
2021-06-09 10:09:25|-0.119|0.037|-0.977|332.0397|45.0345|8.3079|39.268|3.561|-54.572|30.22|
2021-06-09 10:09:26|-0.118|0.039|-0.974|342.0664|44.5761|0.4584|40.683|2.849|-53.542|30.21|
2021-06-09 10:09:27|-0.119|0.033|-0.976|335.5347|51.5662|6.1306|41.39|3.917|-55.258|30.2|
2021-06-09 10:09:28|-0.118|0.03|-0.976|332.8991|55.5196|2.1772|41.036|2.493|-54.229|30.21|
2021-06-09 10:09:29|-0.119|0.036|-0.975|331.5813|39.3622|4.3545|41.744|3.205|-53.885|30.18|
2021-06-09 10:09:30|-0.118|0.04|-0.973|335.9358|49.8473|6.5317|40.683|4.629|-53.199|30.19|
2021-06-09 10:09:31|-0.12|0.036|-0.978|335.5347|45.0345|9.1673|40.683|3.561|-53.885|30.18|
2021-06-09 10:09:32|-0.118|0.034|-0.976|336.8525|47.6701|6.9901|41.036|2.137|-56.288|30.19|
2021-06-09 10:09:33|-0.12|0.04|-0.978|329.8624|50.2484|3.0367|41.39|2.493|-54.229|30.2|
2021-06-09 10:09:34|-0.119|0.04|-0.975|334.2169|55.0612|3.495|39.975|2.493|-54.915|30.2|
2021-06-09 10:09:35|-0.119|0.04|-0.977|329.4041|51.5662|3.9534|40.86|2.315|-53.027|30.2|
2021-06-09 10:09:36|-0.119|0.038|-0.974|328.5446|53.7434|2.6356|41.036|2.137|-53.542|30.19|
2021-06-09 10:09:37|-0.12|0.038|-0.978|331.1229|56.8374|3.0367|40.329|3.205|-54.915|30.17|
2021-06-09 10:09:38|-0.119|0.038|-0.974|334.618|38.0444|3.9534|40.506|2.671|-54.744|30.19|
2021-06-09 10:09:39|-0.121|0.039|-0.975|333.3575|40.2216|0.8594|40.152|3.739|-53.371|30.18|
2021-06-09 10:09:40|-0.117|0.036|-0.977|339.4308|43.7167|0.0|41.39|3.205|-53.199|30.17|
2021-06-09 10:09:41|-0.114|0.034|-0.961|324.1328|69.0414|4.8128|42.098|2.849|-54.572|30.17|
2021-06-09 10:09:42|-0.118|0.043|-0.977|331.5813|38.0444|7.8495|41.213|2.315|-54.057|30.2|
2021-06-09 10:09:43|-0.118|0.036|-0.975|338.5714|38.0444|3.9534|41.921|4.095|-54.057|30.17|
2021-06-09 10:09:44|-0.117|0.034|-0.979|331.5813|63.8275|0.0|39.444|4.095|-54.057|30.16|
2021-06-09 10:09:45|-0.117|0.04|-0.978|328.9457|53.3424|8.3079|41.567|3.027|-55.43|30.18|
2021-06-09 10:09:46|-0.119|0.043|-0.978|335.9358|44.175|10.4851|40.683|2.137|-55.602|30.15|
2021-06-09 10:09:47|-0.118|0.033|-0.98|331.5813|43.2583|7.8495|40.683|3.205|-54.229|30.15|
2021-06-09 10:09:48|-0.117|0.038|-0.977|334.2169|49.8473|4.3545|42.098|3.205|-53.885|30.16|
2021-06-09 10:09:49|-0.119|0.039|-0.979|327.6279|59.473|4.8128|40.329|3.561|-53.199|30.14|
2021-06-09 10:09:50|-0.12|0.042|-0.974|335.9358|53.3424|3.9534|40.86|3.383|-54.057|30.15|
2021-06-09 10:09:51|-0.119|0.04|-0.975|329.4041|48.9306|3.0367|41.921|1.602|-53.714|30.15|
2021-06-09 10:09:52|-0.119|0.036|-0.976|326.7684|55.0612|357.8228|41.213|4.095|-53.714|30.14|
2021-06-09 10:09:53|-0.118|0.038|-0.976|331.5813|58.1552|0.4584|40.329|2.137|-54.915|30.14|
2021-06-09 10:09:54|-0.118|0.041|-0.978|336.8525|52.4829|6.1306|40.329|2.849|-53.199|30.14|
